CASEID,FUELTYPE,WEATHER,SURFCOND,VIN,DVTOTAL,ROLLOVER,SPEEDLIMIT,BODYTYPE,PASSENGERS,BELTED_PASSENGERS,GAD1,AIRBAG_DEPLOYED,FIRE
2401142,1,1,1,KNDERCAA3M71,999,1,40,2,1,1,F,1,1
2401142,1,1,1,KNDERCAA3M71,999,1,999,2,1,1,F,1,1
2401142,1,1,1,KNDERCAA3M71,999,1,999,2,1,1,F,1,1
2401142,1,1,1,KNDERCAA3M71,999,0,40,2,1,1,F,1,1
2401142,1,1,1,KNDERCAA3M71,999,0,40,2,1,1,F,1,1
2401142,1,1,1,KNDERCAA3M71,999,0,999,2,1,1,F,1,1
2401142,1,1,1,KNDERCAA3M71,999,0,999,2,1,1,F,1,1
2401142,1,1,1,KNDERCAA3M71,999,1,40,2,1,1,F,1,1
2401142,1,1,1,KNDERCAA3M71,999,1,40,2,1,1,F,1,1
2401142,1,1,1,KNDERCAA3M71,999,1,999,2,1,1,F,1,1
2401142,1,1,1,KNDERCAA3M71,999,1,999,2,1,1,F,1,1
2401142,1,1,1,KNDERCAA3M71,999,0,40,2,1,1,F,1,1
2401142,1,1,1,KNDERCAA3M71,999,0,40,2,1,1,F,1,1
2401142,1,1,1,KNDERCAA3M71,999,0,999,2,1,1,F,1,1
2401142,1,1,1,KNDERCAA3M71,999,0,999,2,1,1,F,1,1
2401142,1,1,1,1C4RDJEG1EC4,999,1,40,2,1,1,F,1,1
2401142,1,1,1,1C4RDJEG1EC4,999,1,40,2,1,1,F,1,1
2401142,1,1,1,1C4RDJEG1EC4,999,1,999,2,1,1,F,1,1
2401142,1,1,1,1C4RDJEG1EC4,999,1,999,2,1,1,F,1,1
2401142,1,1,1,1C4RDJEG1EC4,999,0,40,2,1,1,F,1,1
2401142,1,1,1,1C4RDJEG1EC4,999,0,40,2,1,1,F,1,1
2401142,1,1,1,1C4RDJEG1EC4,999,0,999,2,1,1,F,1,1
2401142,1,1,1,1C4RDJEG1EC4,999,0,999,2,1,1,F,1,1
2401142,1,1,1,1C4RDJEG1EC4,999,1,40,2,1,1,F,1,1
2401142,1,1,1,1C4RDJEG1EC4,999,1,40,2,1,1,F,1,1
2401142,1,1,1,1C4RDJEG1EC4,999,1,999,2,1,1,F,1,1
2401142,1,1,1,1C4RDJEG1EC4,999,1,999,2,1,1,F,1,1
2401142,1,1,1,1C4RDJEG1EC4,999,0,40,2,1,1,F,1,1
2401142,1,1,1,1C4RDJEG1EC4,999,0,40,2,1,1,F,1,1
2401142,1,1,1,1C4RDJEG1EC4,999,0,999,2,1,1,F,1,1
2401142,1,1,1,1C4RDJEG1EC4,999,0,999,2,1,1,F,1,1
2401168,1,1,2,3VWEM7BU0RM0,12,1,32,1,2,1,F,1,1
2401176,1,8,3,1HGCP263X9A1,999,1,56,1,1,0,L,2,1
2401178,1,1,1,3KPC24A67ME1,13,1,40,1,1,0,F,1,1
2401178,1,1,1,3KPC24A67ME1,13,1,40,2,1,0,F,1,1
2401178,1,1,1,3KPC24A67ME1,13,1,999,1,1,0,F,1,1
2401178,1,1,1,3KPC24A67ME1,13,1,999,2,1,0,F,1,1
2401178,1,1,1,3KPC24A67ME1,13,0,40,1,1,0,F,1,1
2401178,1,1,1,3KPC24A67ME1,13,0,40,2,1,0,F,1,1
2401178,1,1,1,3KPC24A67ME1,13,0,999,1,1,0,F,1,1
2401178,1,1,1,3KPC24A67ME1,13,0,999,2,1,0,F,1,1
2401178,1,1,1,3KPC24A67ME1,999,1,40,1,1,0,F,1,1
2401178,1,1,1,3KPC24A67ME1,999,1,40,2,1,0,F,1,1
2401178,1,1,1,3KPC24A67ME1,999,1,999,1,1,0,F,1,1
2401178,1,1,1,3KPC24A67ME1,999,1,999,2,1,0,F,1,1
2401178,1,1,1,3KPC24A67ME1,999,0,40,1,1,0,F,1,1
2401178,1,1,1,3KPC24A67ME1,999,0,40,2,1,0,F,1,1
2401178,1,1,1,3KPC24A67ME1,999,0,999,1,1,0,F,1,1
2401178,1,1,1,3KPC24A67ME1,999,0,999,2,1,0,F,1,1
2401178,1,1,1,JTMDJREVXHD1,13,1,40,1,1,0,F,1,1
2401178,1,1,1,JTMDJREVXHD1,13,1,40,2,1,0,F,1,1
2401178,1,1,1,JTMDJREVXHD1,13,1,999,1,1,0,F,1,1
2401178,1,1,1,JTMDJREVXHD1,13,1,999,2,1,0,F,1,1
2401178,1,1,1,JTMDJREVXHD1,13,0,40,1,1,0,F,1,1
2401178,1,1,1,JTMDJREVXHD1,13,0,40,2,1,0,F,1,1
2401178,1,1,1,JTMDJREVXHD1,13,0,999,1,1,0,F,1,1
2401178,1,1,1,JTMDJREVXHD1,13,0,999,2,1,0,F,1,1
2401178,1,1,1,JTMDJREVXHD1,999,1,40,1,1,0,F,1,1
2401178,1,1,1,JTMDJREVXHD1,999,1,40,2,1,0,F,1,1
2401178,1,1,1,JTMDJREVXHD1,999,1,999,1,1,0,F,1,1
2401178,1,1,1,JTMDJREVXHD1,999,1,999,2,1,0,F,1,1
2401178,1,1,1,JTMDJREVXHD1,999,0,40,1,1,0,F,1,1
2401178,1,1,1,JTMDJREVXHD1,999,0,40,2,1,0,F,1,1
2401178,1,1,1,JTMDJREVXHD1,999,0,999,1,1,0,F,1,1
2401178,1,1,1,JTMDJREVXHD1,999,0,999,2,1,0,F,1,1
2401189,1,4,3,1GKKNXLSXKZ2,999,1,999,2,4,4,L,1,1
2401213,1,1,1,LRBFXCSA7LD0,999,1,105,2,1,1,F,1,1
2401236,2,8,1,1FMCU9DG9CKA,999,1,121,2,1,1,L,1,1
2401243,1,8,1,1GKKVTKD7EJ1,39,1,40,2,1,1,F,1,1
2401268,1,1,1,3PCAJ5M32KF1,999,1,89,1,2,2,F,2,1
2401276,1,1,1,2CNDL13FX760,29,1,56,2,1,0,F,2,1
2401280,1,1,1,4S3BNAN62F30,999,1,89,1,1,1,F,1,1
2401290,1,1,1,KMHFG4JG6HA5,999,1,113,1,1,1,F,1,1
2401291,2,1,1,3GTP2VE76CG1,63,1,72,3,2,0,F,1,1
2401301,1,1,1,JTDKB20U2877,30,1,40,1,1,1,F,1,1
2401301,1,1,1,JTDKB20U2877,30,1,40,3,1,1,F,1,1
2401301,1,1,1,JTDKB20U2877,30,1,999,1,1,1,F,1,1
2401301,1,1,1,JTDKB20U2877,30,1,999,3,1,1,F,1,1
2401301,1,1,1,JTDKB20U2877,30,0,40,1,1,1,F,1,1
2401301,1,1,1,JTDKB20U2877,30,0,40,3,1,1,F,1,1
2401301,1,1,1,JTDKB20U2877,30,0,999,1,1,1,F,1,1
2401301,1,1,1,JTDKB20U2877,30,0,999,3,1,1,F,1,1
2401301,1,1,1,JTDKB20U2877,999,1,40,1,1,1,F,1,1
2401301,1,1,1,JTDKB20U2877,999,1,40,3,1,1,F,1,1
2401301,1,1,1,JTDKB20U2877,999,1,999,1,1,1,F,1,1
2401301,1,1,1,JTDKB20U2877,999,1,999,3,1,1,F,1,1
2401301,1,1,1,JTDKB20U2877,999,0,40,1,1,1,F,1,1
2401301,1,1,1,JTDKB20U2877,999,0,40,3,1,1,F,1,1
2401301,1,1,1,JTDKB20U2877,999,0,999,1,1,1,F,1,1
2401301,1,1,1,JTDKB20U2877,999,0,999,3,1,1,F,1,1
2401301,1,1,1,1FTCR15T8KPA,30,1,40,1,1,1,F,1,1
2401301,1,1,1,1FTCR15T8KPA,30,1,40,3,1,1,F,1,1
2401301,1,1,1,1FTCR15T8KPA,30,1,999,1,1,1,F,1,1
2401301,1,1,1,1FTCR15T8KPA,30,1,999,3,1,1,F,1,1
2401301,1,1,1,1FTCR15T8KPA,30,0,40,1,1,1,F,1,1
2401301,1,1,1,1FTCR15T8KPA,30,0,40,3,1,1,F,1,1
2401301,1,1,1,1FTCR15T8KPA,30,0,999,1,1,1,F,1,1
2401301,1,1,1,1FTCR15T8KPA,30,0,999,3,1,1,F,1,1
2401301,1,1,1,1FTCR15T8KPA,999,1,40,1,1,1,F,1,1
2401301,1,1,1,1FTCR15T8KPA,999,1,40,3,1,1,F,1,1
2401301,1,1,1,1FTCR15T8KPA,999,1,999,1,1,1,F,1,1
2401301,1,1,1,1FTCR15T8KPA,999,1,999,3,1,1,F,1,1
2401301,1,1,1,1FTCR15T8KPA,999,0,40,1,1,1,F,1,1
2401301,1,1,1,1FTCR15T8KPA,999,0,40,3,1,1,F,1,1
2401301,1,1,1,1FTCR15T8KPA,999,0,999,1,1,1,F,1,1
2401301,1,1,1,1FTCR15T8KPA,999,0,999,3,1,1,F,1,1
2401309,1,1,1,3FA6P0RUXER1,999,1,40,1,1,1,F,2,1
2401309,11,1,1,3FA6P0RUXER1,999,1,40,1,1,1,F,2,1
2401316,1,1,1,JF2GTABC2L82,999,1,64,2,1,1,F,1,1
2401317,2,1,1,1C4RJFBG5EC5,999,1,89,2,2,2,F,1,1
2401318,1,1,1,4S4BRBCC5B33,999,1,72,1,1,1,F,1,1
2401325,1,1,1,2C3CCADG2PH6,16,1,72,1,1,0,F,2,1
2401329,1,1,1,2HGFB2F57FH5,999,1,89,1,1,1,F,1,1
2401338,1,8,1,1GCUYDED2LZ3,999,1,89,3,1,0,F,2,1
2401355,1,1,1,2GNAXUEV3M61,999,1,80,2,1,0,F,2,1
2401358,1,1,1,4S4BTGHD4L31,999,2,89,1,1,1,R,1,1
2401362,1,8,2,1C6SRFFT1PN6,999,1,121,3,3,3,F,2,1
2401378,1,4,3,JA4AZ3A37HZ0,999,1,80,1,1,1,F,2,1
2401384,1,1,1,5N1AT2MVXLC7,999,2,72,2,2,2,R,1,1
2401392,1,1,1,1FMCU0E73BKA,999,1,89,2,1,0,F,1,1
2401399,1,2,2,NMTKHMBX4LR1,34,1,80,2,1,1,F,1,1
2401404,1,1,1,7FARW1H82HE0,999,1,40,2,1,1,F,1,1
2401404,1,1,1,7FARW1H82HE0,999,1,40,3,1,1,F,1,1
2401404,1,1,1,7FARW1H82HE0,999,1,999,2,1,1,F,1,1
2401404,1,1,1,7FARW1H82HE0,999,1,999,3,1,1,F,1,1
2401404,1,1,1,7FARW1H82HE0,999,0,40,2,1,1,F,1,1
2401404,1,1,1,7FARW1H82HE0,999,0,40,3,1,1,F,1,1
2401404,1,1,1,7FARW1H82HE0,999,0,999,2,1,1,F,1,1
2401404,1,1,1,7FARW1H82HE0,999,0,999,3,1,1,F,1,1
2401404,1,1,1,7FARW1H82HE0,999,1,40,2,1,1,F,1,1
2401404,1,1,1,7FARW1H82HE0,999,1,40,3,1,1,F,1,1
2401404,1,1,1,7FARW1H82HE0,999,1,999,2,1,1,F,1,1
2401404,1,1,1,7FARW1H82HE0,999,1,999,3,1,1,F,1,1
2401404,1,1,1,7FARW1H82HE0,999,0,40,2,1,1,F,1,1
2401404,1,1,1,7FARW1H82HE0,999,0,40,3,1,1,F,1,1
2401404,1,1,1,7FARW1H82HE0,999,0,999,2,1,1,F,1,1
2401404,1,1,1,7FARW1H82HE0,999,0,999,3,1,1,F,1,1
2401404,1,1,1,1C6RR7FT9JS3,999,1,40,2,1,1,F,1,1
2401404,1,1,1,1C6RR7FT9JS3,999,1,40,3,1,1,F,1,1
2401404,1,1,1,1C6RR7FT9JS3,999,1,999,2,1,1,F,1,1
2401404,1,1,1,1C6RR7FT9JS3,999,1,999,3,1,1,F,1,1
2401404,1,1,1,1C6RR7FT9JS3,999,0,40,2,1,1,F,1,1
2401404,1,1,1,1C6RR7FT9JS3,999,0,40,3,1,1,F,1,1
2401404,1,1,1,1C6RR7FT9JS3,999,0,999,2,1,1,F,1,1
2401404,1,1,1,1C6RR7FT9JS3,999,0,999,3,1,1,F,1,1
2401404,1,1,1,1C6RR7FT9JS3,999,1,40,2,1,1,F,1,1
2401404,1,1,1,1C6RR7FT9JS3,999,1,40,3,1,1,F,1,1
2401404,1,1,1,1C6RR7FT9JS3,999,1,999,2,1,1,F,1,1
2401404,1,1,1,1C6RR7FT9JS3,999,1,999,3,1,1,F,1,1
2401404,1,1,1,1C6RR7FT9JS3,999,0,40,2,1,1,F,1,1
2401404,1,1,1,1C6RR7FT9JS3,999,0,40,3,1,1,F,1,1
2401404,1,1,1,1C6RR7FT9JS3,999,0,999,2,1,1,F,1,1
2401404,1,1,1,1C6RR7FT9JS3,999,0,999,3,1,1,F,1,1
2401414,1,1,1,KL79MRSL3PB0,999,1,89,2,1,1,F,1,1
2401423,1,1,3,JN8AZ1MU4EW4,999,2,89,1,2,1,L,1,1
2401429,1,1,1,2GNAXJEV4J61,999,2,129,2,2,2,T,1,1
2401440,1,1,2,5YFBURHE4GP4,22,1,105,1,2,0,F,1,1
2401462,1,1,1,2G1115S36G91,999,1,89,1,1,1,F,2,1
2401468,1,1,1,1HGCV2F38JA0,999,1,40,1,1,0,F,1,1
2401494,1,1,1,1FTEW1CB2PKD,999,1,48,3,1,1,F,1,1
2401498,1,1,1,1FTFW1CV2AFC,999,2,64,3,1,0,T,1,1
2401505,1,1,1,2C4RC1CG6PR5,999,1,89,4,1,1,R,1,1
2401522,1,1,1,JN1BV7ARXEM6,999,1,80,1,1,1,F,1,1
2401527,1,1,1,4T1K61AK3MU4,999,2,113,1,1,1,T,1,1
2401528,1,1,1,3GKALTEG4PL1,999,1,113,2,1,1,F,1,1
2401529,1,1,1,KNDJ23AU5M77,999,1,89,2,1,0,F,2,1
2401558,1,1,1,5NPLM4AG4MH0,999,1,105,1,1,1,F,2,1
2401573,1,1,1,1HGCV1F46KA1,27,1,48,1,1,1,F,1,1
2401598,1,4,3,1B7HC16Y41S3,7,1,72,3,1,0,L,2,1
2401599,1,1,1,1G1ZD5ST3LF1,51,1,40,1,2,0,F,1,1
2401599,1,1,1,1G1ZD5ST3LF1,51,1,40,3,2,0,F,1,1
2401599,1,1,1,1G1ZD5ST3LF1,51,1,999,1,2,0,F,1,1
2401599,1,1,1,1G1ZD5ST3LF1,51,1,999,3,2,0,F,1,1
2401599,1,1,1,1G1ZD5ST3LF1,51,0,40,1,2,0,F,1,1
2401599,1,1,1,1G1ZD5ST3LF1,51,0,40,3,2,0,F,1,1
2401599,1,1,1,1G1ZD5ST3LF1,51,0,999,1,2,0,F,1,1
2401599,1,1,1,1G1ZD5ST3LF1,51,0,999,3,2,0,F,1,1
2401599,1,1,1,1G1ZD5ST3LF1,999,1,40,1,2,0,F,1,1
2401599,1,1,1,1G1ZD5ST3LF1,999,1,40,3,2,0,F,1,1
2401599,1,1,1,1G1ZD5ST3LF1,999,1,999,1,2,0,F,1,1
2401599,1,1,1,1G1ZD5ST3LF1,999,1,999,3,2,0,F,1,1
2401599,1,1,1,1G1ZD5ST3LF1,999,0,40,1,2,0,F,1,1
2401599,1,1,1,1G1ZD5ST3LF1,999,0,40,3,2,0,F,1,1
2401599,1,1,1,1G1ZD5ST3LF1,999,0,999,1,2,0,F,1,1
2401599,1,1,1,1G1ZD5ST3LF1,999,0,999,3,2,0,F,1,1
2401599,1,1,1,1FTFW1EV6AFA,51,1,40,1,2,0,F,1,1
2401599,1,1,1,1FTFW1EV6AFA,51,1,40,3,2,0,F,1,1
2401599,1,1,1,1FTFW1EV6AFA,51,1,999,1,2,0,F,1,1
2401599,1,1,1,1FTFW1EV6AFA,51,1,999,3,2,0,F,1,1
2401599,1,1,1,1FTFW1EV6AFA,51,0,40,1,2,0,F,1,1
2401599,1,1,1,1FTFW1EV6AFA,51,0,40,3,2,0,F,1,1
2401599,1,1,1,1FTFW1EV6AFA,51,0,999,1,2,0,F,1,1
2401599,1,1,1,1FTFW1EV6AFA,51,0,999,3,2,0,F,1,1
2401599,1,1,1,1FTFW1EV6AFA,999,1,40,1,2,0,F,1,1
2401599,1,1,1,1FTFW1EV6AFA,999,1,40,3,2,0,F,1,1
2401599,1,1,1,1FTFW1EV6AFA,999,1,999,1,2,0,F,1,1
2401599,1,1,1,1FTFW1EV6AFA,999,1,999,3,2,0,F,1,1
2401599,1,1,1,1FTFW1EV6AFA,999,0,40,1,2,0,F,1,1
2401599,1,1,1,1FTFW1EV6AFA,999,0,40,3,2,0,F,1,1
2401599,1,1,1,1FTFW1EV6AFA,999,0,999,1,2,0,F,1,1
2401599,1,1,1,1FTFW1EV6AFA,999,0,999,3,2,0,F,1,1
2401602,1,1,1,1G1ZB5ST1LF0,999,1,89,1,1,0,F,2,1
2401603,1,1,1,WA1AUCF36M11,999,1,40,2,1,1,F,2,1
2401604,1,1,1,5TDZA3EH3DS0,999,1,72,2,1,0,F,2,1
2401616,1,2,2,1GCEK19TX2E1,34,1,72,3,1,0,F,1,1
2401643,1,8,1,1C4RJFBG1LC1,999,1,89,2,1,1,F,2,1
2401652,1,2,2,55SWF4JB8FU0,999,1,113,1,5,1,F,2,1
2401659,1,1,1,1FATP8FF6N51,999,1,105,1,1,1,F,2,1
2401660,1,1,1,JTMDK4DVXA50,999,1,40,2,1,1,F,1,1
2401694,2,1,1,2C4RDGCG0KR6,999,1,72,4,2,0,F,2,1
2401702,1,1,1,3KPF24AD1PE5,999,2,105,1,2,2,T,1,1
2401705,1,3,4,1HGCR2F55GA2,14,1,89,1,1,1,F,1,1
2401710,1,1,1,2B3KA43G38H2,999,1,105,1,1,0,F,2,1
2401728,2,2,2,1GYS4JEF9ER1,999,2,129,2,4,4,T,1,1
2401729,1,10,5,3C6RR7KTXHG7,11,1,89,3,6,4,F,2,1
2401734,1,4,3,KM8HCCAB6RU0,999,2,56,2,1,0,T,1,1
2401736,1,1,1,1GCGK29U0XE1,999,2,89,3,1,0,T,2,1
2401739,1,1,1,2T3W1RFV8NC1,999,2,97,2,1,1,T,1,1
2401742,1,1,1,1FMCU9MN9RUA,999,1,105,2,5,5,F,1,1
2401743,1,1,1,4S4WMARDXL34,999,1,89,2,1,1,F,1,1
2401747,1,1,1,JHLRD1860XC0,999,1,48,2,1,0,F,1,1
2401747,1,1,1,JHLRD1860XC0,999,1,48,1,1,0,F,1,1
2401747,1,1,1,JHLRD1860XC0,999,1,999,2,1,0,F,1,1
2401747,1,1,1,JHLRD1860XC0,999,1,999,1,1,0,F,1,1
2401747,1,1,1,JHLRD1860XC0,999,0,48,2,1,0,F,1,1
2401747,1,1,1,JHLRD1860XC0,999,0,48,1,1,0,F,1,1
2401747,1,1,1,JHLRD1860XC0,999,0,999,2,1,0,F,1,1
2401747,1,1,1,JHLRD1860XC0,999,0,999,1,1,0,F,1,1
2401747,1,1,1,JHLRD1860XC0,999,1,48,2,1,0,F,1,1
2401747,1,1,1,JHLRD1860XC0,999,1,48,1,1,0,F,1,1
2401747,1,1,1,JHLRD1860XC0,999,1,999,2,1,0,F,1,1
2401747,1,1,1,JHLRD1860XC0,999,1,999,1,1,0,F,1,1
2401747,1,1,1,JHLRD1860XC0,999,0,48,2,1,0,F,1,1
2401747,1,1,1,JHLRD1860XC0,999,0,48,1,1,0,F,1,1
2401747,1,1,1,JHLRD1860XC0,999,0,999,2,1,0,F,1,1
2401747,1,1,1,JHLRD1860XC0,999,0,999,1,1,0,F,1,1
2401747,1,1,1,KNDJT2A16A70,999,1,48,2,1,0,F,1,1
2401747,1,1,1,KNDJT2A16A70,999,1,48,1,1,0,F,1,1
2401747,1,1,1,KNDJT2A16A70,999,1,999,2,1,0,F,1,1
2401747,1,1,1,KNDJT2A16A70,999,1,999,1,1,0,F,1,1
2401747,1,1,1,KNDJT2A16A70,999,0,48,2,1,0,F,1,1
2401747,1,1,1,KNDJT2A16A70,999,0,48,1,1,0,F,1,1
2401747,1,1,1,KNDJT2A16A70,999,0,999,2,1,0,F,1,1
2401747,1,1,1,KNDJT2A16A70,999,0,999,1,1,0,F,1,1
2401747,1,1,1,KNDJT2A16A70,999,1,48,2,1,0,F,1,1
2401747,1,1,1,KNDJT2A16A70,999,1,48,1,1,0,F,1,1
2401747,1,1,1,KNDJT2A16A70,999,1,999,2,1,0,F,1,1
2401747,1,1,1,KNDJT2A16A70,999,1,999,1,1,0,F,1,1
2401747,1,1,1,KNDJT2A16A70,999,0,48,2,1,0,F,1,1
2401747,1,1,1,KNDJT2A16A70,999,0,48,1,1,0,F,1,1
2401747,1,1,1,KNDJT2A16A70,999,0,999,2,1,0,F,1,1
2401747,1,1,1,KNDJT2A16A70,999,0,999,1,1,0,F,1,1
2401769,1,4,4,1C4PJMDX5MD1,999,1,80,2,2,2,F,1,1
2401771,1,1,5,1FTDX1868VNA,999,2,129,3,3,3,T,2,1
2401772,11,1,1,7SAYGAEE5PF7,16,1,89,2,1,1,F,1,1
2401803,1,4,3,JF2GTABC0JH2,999,1,56,2,1,1,F,2,1
2401806,1,8,1,1GNCS18W5VK2,13,1,40,2,1,0,F,1,1
2401806,1,8,1,1GNCS18W5VK2,13,1,40,2,1,0,F,1,1
2401806,1,8,1,1GNCS18W5VK2,13,1,999,2,1,0,F,1,1
2401806,1,8,1,1GNCS18W5VK2,13,1,999,2,1,0,F,1,1
2401806,1,8,1,1GNCS18W5VK2,13,0,40,2,1,0,F,1,1
2401806,1,8,1,1GNCS18W5VK2,13,0,40,2,1,0,F,1,1
2401806,1,8,1,1GNCS18W5VK2,13,0,999,2,1,0,F,1,1
2401806,1,8,1,1GNCS18W5VK2,13,0,999,2,1,0,F,1,1
2401806,1,8,1,1GNCS18W5VK2,999,1,40,2,1,0,F,1,1
2401806,1,8,1,1GNCS18W5VK2,999,1,40,2,1,0,F,1,1
2401806,1,8,1,1GNCS18W5VK2,999,1,999,2,1,0,F,1,1
2401806,1,8,1,1GNCS18W5VK2,999,1,999,2,1,0,F,1,1
2401806,1,8,1,1GNCS18W5VK2,999,0,40,2,1,0,F,1,1
2401806,1,8,1,1GNCS18W5VK2,999,0,40,2,1,0,F,1,1
2401806,1,8,1,1GNCS18W5VK2,999,0,999,2,1,0,F,1,1
2401806,1,8,1,1GNCS18W5VK2,999,0,999,2,1,0,F,1,1
2401806,1,8,1,5N1AN08W09C5,13,1,40,2,1,0,F,1,1
2401806,1,8,1,5N1AN08W09C5,13,1,40,2,1,0,F,1,1
2401806,1,8,1,5N1AN08W09C5,13,1,999,2,1,0,F,1,1
2401806,1,8,1,5N1AN08W09C5,13,1,999,2,1,0,F,1,1
2401806,1,8,1,5N1AN08W09C5,13,0,40,2,1,0,F,1,1
2401806,1,8,1,5N1AN08W09C5,13,0,40,2,1,0,F,1,1
2401806,1,8,1,5N1AN08W09C5,13,0,999,2,1,0,F,1,1
2401806,1,8,1,5N1AN08W09C5,13,0,999,2,1,0,F,1,1
2401806,1,8,1,5N1AN08W09C5,999,1,40,2,1,0,F,1,1
2401806,1,8,1,5N1AN08W09C5,999,1,40,2,1,0,F,1,1
2401806,1,8,1,5N1AN08W09C5,999,1,999,2,1,0,F,1,1
2401806,1,8,1,5N1AN08W09C5,999,1,999,2,1,0,F,1,1
2401806,1,8,1,5N1AN08W09C5,999,0,40,2,1,0,F,1,1
2401806,1,8,1,5N1AN08W09C5,999,0,40,2,1,0,F,1,1
2401806,1,8,1,5N1AN08W09C5,999,0,999,2,1,0,F,1,1
2401806,1,8,1,5N1AN08W09C5,999,0,999,2,1,0,F,1,1
2401826,1,1,1,5NPE34AF2GH3,999,1,89,1,1,1,F,1,1
2401835,1,1,1,5NPD74LF2LH5,999,1,48,1,1,1,F,2,1
2401835,1,1,1,5NPD74LF2LH5,999,1,48,2,1,1,F,2,1
2401835,1,1,1,5NPD74LF2LH5,999,1,999,1,1,1,F,2,1
2401835,1,1,1,5NPD74LF2LH5,999,1,999,2,1,1,F,2,1
2401835,1,1,1,5NPD74LF2LH5,999,0,48,1,1,1,F,2,1
2401835,1,1,1,5NPD74LF2LH5,999,0,48,2,1,1,F,2,1
2401835,1,1,1,5NPD74LF2LH5,999,0,999,1,1,1,F,2,1
2401835,1,1,1,5NPD74LF2LH5,999,0,999,2,1,1,F,2,1
2401835,1,1,1,5NPD74LF2LH5,999,1,48,1,1,1,F,2,1
2401835,1,1,1,5NPD74LF2LH5,999,1,48,2,1,1,F,2,1
2401835,1,1,1,5NPD74LF2LH5,999,1,999,1,1,1,F,2,1
2401835,1,1,1,5NPD74LF2LH5,999,1,999,2,1,1,F,2,1
2401835,1,1,1,5NPD74LF2LH5,999,0,48,1,1,1,F,2,1
2401835,1,1,1,5NPD74LF2LH5,999,0,48,2,1,1,F,2,1
2401835,1,1,1,5NPD74LF2LH5,999,0,999,1,1,1,F,2,1
2401835,1,1,1,5NPD74LF2LH5,999,0,999,2,1,1,F,2,1
2401835,1,1,1,3VV2B7AX2MM0,999,1,48,1,1,1,F,2,1
2401835,1,1,1,3VV2B7AX2MM0,999,1,48,2,1,1,F,2,1
2401835,1,1,1,3VV2B7AX2MM0,999,1,999,1,1,1,F,2,1
2401835,1,1,1,3VV2B7AX2MM0,999,1,999,2,1,1,F,2,1
2401835,1,1,1,3VV2B7AX2MM0,999,0,48,1,1,1,F,2,1
2401835,1,1,1,3VV2B7AX2MM0,999,0,48,2,1,1,F,2,1
2401835,1,1,1,3VV2B7AX2MM0,999,0,999,1,1,1,F,2,1
2401835,1,1,1,3VV2B7AX2MM0,999,0,999,2,1,1,F,2,1
2401835,1,1,1,3VV2B7AX2MM0,999,1,48,1,1,1,F,2,1
2401835,1,1,1,3VV2B7AX2MM0,999,1,48,2,1,1,F,2,1
2401835,1,1,1,3VV2B7AX2MM0,999,1,999,1,1,1,F,2,1
2401835,1,1,1,3VV2B7AX2MM0,999,1,999,2,1,1,F,2,1
2401835,1,1,1,3VV2B7AX2MM0,999,0,48,1,1,1,F,2,1
2401835,1,1,1,3VV2B7AX2MM0,999,0,48,2,1,1,F,2,1
2401835,1,1,1,3VV2B7AX2MM0,999,0,999,1,1,1,F,2,1
2401835,1,1,1,3VV2B7AX2MM0,999,0,999,2,1,1,F,2,1
2401849,1,2,2,1HGCV2F39MA0,999,1,40,1,1,0,F,1,1
2401849,1,2,2,1HGCV2F39MA0,999,1,40,1,1,0,F,1,1
2401849,1,2,2,1HGCV2F39MA0,999,1,999,1,1,0,F,1,1
2401849,1,2,2,1HGCV2F39MA0,999,1,999,1,1,0,F,1,1
2401849,1,2,2,1HGCV2F39MA0,999,0,40,1,1,0,F,1,1
2401849,1,2,2,1HGCV2F39MA0,999,0,40,1,1,0,F,1,1
2401849,1,2,2,1HGCV2F39MA0,999,0,999,1,1,0,F,1,1
2401849,1,2,2,1HGCV2F39MA0,999,0,999,1,1,0,F,1,1
2401849,1,2,2,1HGCV2F39MA0,999,1,40,1,1,0,F,1,1
2401849,1,2,2,1HGCV2F39MA0,999,1,40,1,1,0,F,1,1
2401849,1,2,2,1HGCV2F39MA0,999,1,999,1,1,0,F,1,1
2401849,1,2,2,1HGCV2F39MA0,999,1,999,1,1,0,F,1,1
2401849,1,2,2,1HGCV2F39MA0,999,0,40,1,1,0,F,1,1
2401849,1,2,2,1HGCV2F39MA0,999,0,40,1,1,0,F,1,1
2401849,1,2,2,1HGCV2F39MA0,999,0,999,1,1,0,F,1,1
2401849,1,2,2,1HGCV2F39MA0,999,0,999,1,1,0,F,1,1
2401849,1,2,2,1ZVBP8AM2E52,999,1,40,1,1,0,F,1,1
2401849,1,2,2,1ZVBP8AM2E52,999,1,40,1,1,0,F,1,1
2401849,1,2,2,1ZVBP8AM2E52,999,1,999,1,1,0,F,1,1
2401849,1,2,2,1ZVBP8AM2E52,999,1,999,1,1,0,F,1,1
2401849,1,2,2,1ZVBP8AM2E52,999,0,40,1,1,0,F,1,1
2401849,1,2,2,1ZVBP8AM2E52,999,0,40,1,1,0,F,1,1
2401849,1,2,2,1ZVBP8AM2E52,999,0,999,1,1,0,F,1,1
2401849,1,2,2,1ZVBP8AM2E52,999,0,999,1,1,0,F,1,1
2401849,1,2,2,1ZVBP8AM2E52,999,1,40,1,1,0,F,1,1
2401849,1,2,2,1ZVBP8AM2E52,999,1,40,1,1,0,F,1,1
